clean_text,class
해외직구쿠폰,DIGITAL_P쿠폰요청
본인인증했는데도,DIGITAL_P본인인증문의
예쁜 건 없나요,DIGITAL_P디자인문의
환불은 입금되나요,DIGITAL_P환불문의
사업자카드,DIGITAL_P기타faq문의
취소건때문에 상,DIGITAL_P주문취소
지난번 산,MART_P지난구매상품보기
신용카드 추가,DIGITAL_P결제문의
생산지는 어디,MART_P원산지문의
서비스 지금 되는 건가,DIGITAL_P상담시간
어떻게 사용,DIGITAL_P도움말보기
새 상담으로,DIGITAL_P새상담
지난 구매,MART_P지난구매상품보기
포인트 문의,DIGITAL_P기타faq문의
제품을 받지 않았는데,DIGITAL_P배송문의
내 이름이 뭔지 알아,DIGITAL_P채팅
넌 무슨역할이니,DIGITAL_P추천
상담사와 연결이 않 되어,DIGITAL_P전화요청_GREETINGclaim
회원의 종류는 어떻게,DIGITAL_P기타faq문의
증정품도 같이,MART_P사은품문의
매니저 상담은 어떻게,DIGITAL_P상담원연결
내밈대로 플러스,DIGITAL_P할인문의
추가할인은 다시 시작,DIGITAL_P할인문의
톡매니저 초대시간,DIGITAL_P상담시간
문의도 이쪽으로 가능,DIGITAL_P상담품목
저렴할걸로,MART_P행사상품
사진이 전송이 안되,DIGITAL_P사진올리기기능안내
판매자 임의대로 취소,DIGITAL_P주문취소
상담원 통화안돼요,DIGITAL_P전화요청
알림메뉴가 어디있는지,DIGITAL_P알림설정문의
상품들로 말해주,DIGITAL_P추천
연결바로되나요,DIGITAL_P상담시간
시리즈는 어떨까요,DIGITAL_P상품문의_P상담원연결
무통으로 입금,DIGITAL_P결제문의
재미있는 이야기 해줘,DIGITAL_P채팅
제품을봐도 잘모르겠어서,DIGITAL_P상담요청
이걸 샀는데,DIGITAL_P구매완료
티멤버십 카드번호,DIGITAL_P티멤버십관련문의_P기타faq문의
행운을 주세요,DIGITAL_P채팅
결제안돼여,DIGITAL_P결제문의
쿠폰때문에요,DIGITAL_P쿠폰적용문의
추천셀러 지우기,DIGITAL_P기타faq문의
구매행 었던,DIGITAL_P구매완료
쿠폰유효기간,DIGITAL_P쿠폰적용문의
인증햇는데,DIGITAL_P본인인증문의
크기가 얼마야,DIGITAL_P사이즈문의
a s 받기 쉬운,DIGITAL_Pa/s문의
네 확인해보겠습니다,DIGITAL_P대화종료
핸드폰 변경은 어떻게,DIGITAL_P기타faq문의
증정품도 함께 배송되나요,MART_P사은품문의
어디서 선택해요,DIGITAL_P도움말보기
설치비용 얼마,DIGITAL_P설치비문의
이따 다시 상담,DIGITAL_P대화종료
깜짝쿠폰은언제,DIGITAL_P쿠폰요청
내일 아침 배송 상품,MART_P배송문의
서비스 종료하고자,DIGITAL_P기타faq문의
환불은 11번가에 문의,DIGITAL_P환불문의
반납 전화번호가 잘못기재,DIGITAL_P기타faq문의
배송 주소 변경,DIGITAL_P배송지변경문의
맨 처음으로,DIGITAL_P처음으로
포인트 적립이 가능,DIGITAL_P적립문의
담에 또 봐,DIGITAL_P대화종료
상품이 미입고 됐다고,DIGITAL_P기타faq문의
차이가 뭐임,DIGITAL_P차이점
케시 사용이 안되나요,DIGITAL_P기타faq문의
오늘 입금하면 언제,DIGITAL_P배송일문의
왜 금액이 다 결제되나요,DIGITAL_P결제문의
현금 입금 부탁,DIGITAL_P환불문의
문화상품권충전방법,DIGITAL_P기타faq문의
vip등록은 어떻게하나,DIGITAL_P기타faq문의
날짜지정되나요,DIGITAL_P배송문의
전체리뷰 더보기가 안돼요,DIGITAL_P리뷰요청
환불해주세요,DIGITAL_P환불문의
마트배송지가 없다고,DIGITAL_P배송문의
알림 메세지 다시 확인,DIGITAL_P기타faq문의
배송이잘되나 싶어서,DIGITAL_P배송문의
다른 시리즈 없,DIGITAL_P추가추천
상담 그만할께요,DIGITAL_P대화종료
반품 물건받으셨나요,DIGITAL_P반품문의
구매 문의입니다,DIGITAL_P상담요청
추가비용을 알려주세요,DIGITAL_P추가비용문의_P상담원연결
주문한게 토욜에 올까,DIGITAL_P배송일문의
전화준다고 했는데 약속,DIGITAL_P전화요청
차이 어떻게 되죠,DIGITAL_P차이점
얼마정도해요,DIGITAL_P가격문의
계명해서 이름이 바뀌,DIGITAL_P회원정보문의
쓰던 물건 처리,DIGITAL_P폐가전수거
티 플러스혜택,DIGITAL_P쿠폰요청
쿠폰은 사용 못하는건가요,DIGITAL_P쿠폰적용문의
복귀고객 혜택있나요,DIGITAL_P행사문의
개인통관고유번호,DIGITAL_P회원정보문의
지금은 상담이 안되,DIGITAL_P상담시간
어디가면 되나요,DIGITAL_P기타faq문의
잘받았습니다,DIGITAL_P배송완료
지금 추워,DIGITAL_P채팅
리뷰는 어디서 작성하나요,DIGITAL_P기타faq문의
사이즈 오배송,DIGITAL_P기타faq문의
무슨 사유 있나요,DIGITAL_P기타faq문의
답장 부탁,DIGITAL_P추천
증빙서류 발급,DIGITAL_P기타faq문의
쿠폰입력은 어디,DIGITAL_P쿠폰적용문의
새지않게 꼼꼼하게,MART_P포장문의
구입해야겠,DIGITAL_P구매예정
이 상품은 어때요,DIGITAL_P상품문의_P상담원연결
티포인트가 사라졌어요,DIGITAL_P기타faq문의
크기가 어떻게 되,DIGITAL_P사이즈문의
대하여 설명 요청,"FAQ_P도움말요청,DIGITAL_P설명요청"
교환신청 햇는데,DIGITAL_P교환문의
통관고유부호,DIGITAL_P회원정보문의
더 좋은것,DIGITAL_P추가추천_SPECl
전화 안받아요,DIGITAL_P전화요청_GREETINGclaim
인증 실패로 나와요,DIGITAL_P본인인증문의
고장났는데 어떡하죠,DIGITAL_Pa/s문의
배송시간 문의,MART_P배송문의
푸시들 알려줘,DIGITAL_P기타faq문의
으로 사용할까합니다,DIGITAL_P용도
브랜드는 어디에여,DIGITAL_P브랜드문의
전화 하나 주세요,DIGITAL_P전화요청
지금 주문했는데 도착 언제,DIGITAL_P배송일문의
다른 제품은 없어,DIGITAL_P추가추천
사랑한다고 말해봐,DIGITAL_P채팅
묻는말에만 대답해라,DIGITAL_P채팅
여기서 확인하나요,DIGITAL_P상담품목
무제한으로 사용,DIGITAL_P기타faq문의
차이 정확히 뭐죠,DIGITAL_P차이점
대화하는 분은 사람이,DIGITAL_P챗봇여부문의
유통기한이 짧지 않나요,MART_P유통기한문의
상품이 왔는데,DIGITAL_P배송완료
캐쉬는 어떻게 사용,DIGITAL_P기타faq문의
내가 산거,DIGITAL_P주문이력확인
상담원 팀장 연결시켜주세요,DIGITAL_P상담원연결
팝업창 해제,DIGITAL_P기타faq문의
사고파는것은없나요,DIGITAL_P기타faq문의
처음부커 할래여,DIGITAL_P처음으로
연말인데 좀 더,DIGITAL_P할인행사
쿠폰이 안들어와요,DIGITAL_P쿠폰요청
제품 짝퉁,DIGITAL_P기타faq문의
적립금 어떻게사용하,DIGITAL_P기타faq문의
상담원내놔,DIGITAL_P상담원연결
너무 비싸고,MART_P행사상품
가격이 낮을수록,MART_P행사상품
디지털만되나요,DIGITAL_P상담품목 
입금액이 안나와요,DIGITAL_P결제문의
전화번호 잘못 입력 했어요,DIGITAL_P기타faq문의
반품의 차이점은 무엇,MART_P반품문의
고민해보고 말씀드릴게요,DIGITAL_P대화종료
마트 챗봇이 뭐죠,MART_P마트챗봇문의
배송 언제쯤 되요,DIGITAL_P배송일문의
전화주시라 했어요,DIGITAL_P전화요청
충분히 잘 돌아갈지,DIGITAL_P사양문의
개인정보는 어디서 바꿀수,DIGITAL_P회원정보문의
끝밀잇기하자,DIGITAL_P채팅
sns 상담 가능,DIGITAL_P기타faq문의
다른거 볼래,DIGITAL_P추가추천
장바구니에 담을게요,MART_P장바구니담기
배송 안됨,MART_P배송문의
무슨택배인가요,DIGITAL_P배송문의
궁금한게있어요,DIGITAL_P상담요청
비교 설명 좀,DIGITAL_P상품비교
내일은 무슨데이야,DIGITAL_P행사문의
어떻게 장착하는데,DIGITAL_P기타faq문의
반납할 상품을 안 가져가,DIGITAL_P반품문의
구매 금액한도가 있나요,DIGITAL_P결제문의
출시전인가요,DIGITAL_P출시문의 
왜안가져가나요,DIGITAL_P반품문의
다른 상품도 보고싶어요,DIGITAL_P추가추천
알림안울리게하려면,DIGITAL_P알림설정문의
국민 카드,DIGITAL_P결제문의
반사 반사,DIGITAL_P채팅
상품만 찾을 수 있나요,DIGITAL_P기타faq문의
주문한지가 언젠데 아직,DIGITAL_P배송문의
as 여기서 상담 가능,DIGITAL_Pa/s문의
말 안해주냐고,DIGITAL_P채팅
쿠폰은 어디서,DIGITAL_P쿠폰요청
택배출발 언제하는지,DIGITAL_P배송문의
등급좀알려줘,DIGITAL_P회원정보문의
이거 기계추천인가요,DIGITAL_P챗봇여부문의
어느 정도 가격대인가,DIGITAL_P가격문의
사은품 같이 주는거요,DIGITAL_P사은품문의
캐쉬는 어떻게,DIGITAL_P기타faq문의
지난번에 샀던,MART_P지난구매상품보기
어느 상품이 좋아요,DIGITAL_P상품문의_P상담원연결
핸드폰 번호 변경,DIGITAL_P기타faq문의
ai가 탑재된 챗봇,DIGITAL_P챗봇여부문의
바로가기온,DIGITAL_P기타faq문의
주말이 끼었어요,DIGITAL_P배송일문의
얼마정도 인가요,DIGITAL_P가격문의
상품이 안왓어요,DIGITAL_P배송문의
할인 쿠폰 있나요,DIGITAL_P쿠폰요청
화면이 갑자기 안 떠요,DIGITAL_P기타faq문의
상품 언제쯤 받아,DIGITAL_P배송문의
전화를하는데도 불가,DIGITAL_P전화요청
차이점 있을까요,DIGITAL_P차이점
11번가 배달리뷰 어디서,DIGITAL_P기타faq문의
결제창이 안넘어감,DIGITAL_P결제문의
여쭤봅니다,DIGITAL_P상담요청
차이점 어떻죠,DIGITAL_P차이점
어케 사용해요,DIGITAL_P도움말보기
발송기한이 어떻게 되나요,DIGITAL_P배송문의
지금 몇시,DIGITAL_P채팅
반품 상담 안되나요,DIGITAL_P반품문의
아디가 없는걸로 나와요,DIGITAL_P회원정보문의
쿠폰 확인 어디서,DIGITAL_P기타faq문의
더운데 좀 도와줄래,DIGITAL_P채팅
쿠폰 적용은 어떻게 해요,DIGITAL_P쿠폰적용문의
Vip 되는기간,DIGITAL_P기타faq문의
주문이 안되요,DIGITAL_P기타faq문의
반품 신청한것,DIGITAL_P반품문의
좋아할만한 상품이 뭔지,DIGITAL_P추천
사이즈 어떻게 될,DIGITAL_P사이즈문의
쿠폰 사용기간,DIGITAL_P쿠폰적용문의
사람이 하는거라구요,DIGITAL_P챗봇여부문의
이메일안받을래요,DIGITAL_P알림설정문의
올리는 방법,DIGITAL_P기타faq문의
뭐물어볼게있는데,DIGITAL_P상담요청
수신거부는 어디서,DIGITAL_P기타faq문의
기프티콘 발송,DIGITAL_P기타faq문의
이메일 안받으려면,DIGITAL_P기타faq문의
물품이 아직 오지 않고,DIGITAL_P배송문의
언제 오늬,DIGITAL_P배송일문의
고객 서비스도 가능한,DIGITAL_P기타faq문의
저번에 산거 뭐지,MART_P지난구매상품보기
나는 다른걸 원해,DIGITAL_P추가추천
정품 맞나요,MART_P정품문의
톡매니저는 사람,DIGITAL_P챗봇여부문의
다음에 방문할께요,DIGITAL_P대화종료
나중에 구매하겠습니다,DIGITAL_P구매예정
환불관련 상담,DIGITAL_P환불문의
그럼 제가 직접 찾아볼게요,DIGITAL_P대화종료
제품이 아직 오지않고,DIGITAL_P배송문의
도움말 보여줘,"FAQ_P도움말요청,DIGITAL_P설명요청"
다른건 않되,DIGITAL_P상담품목
너 누가 만들었니,DIGITAL_P채팅
한번 더 문의 가능,DIGITAL_P상담요청
휴대폰결제,DIGITAL_P결제문의
한 번에 배달 되게 할 수,DIGITAL_P배송문의
일하면 안힘드나,DIGITAL_P채팅
장바구니 버튼이 없네오,DIGITAL_P찜기능안내
t 멥버쉽등록,DIGITAL_P기타faq문의
할부안되나요,DIGITAL_P결제문의 
설치는 언제쯤 되나요,DIGITAL_P설치문의
폰번 어케바꿔요,DIGITAL_P기타faq문의
그냥 대화도 가능해,DIGITAL_P채팅
찜하는 방법,DIGITAL_P찜기능안내
인증고객이되나요,DIGITAL_P본인인증문의
a s 받고 싶어요,DIGITAL_Pa/s문의
환불한 돈이 안들어,DIGITAL_P환불문의
상품이 안와,DIGITAL_P배송문의
아직 발송이 안되었어요,DIGITAL_P배송문의
덕분에 믿고 결제했네요,DIGITAL_P대화종료
어떻게 진행 되고 있는지요,DIGITAL_P추천
주문 취소요청,DIGITAL_P주문취소
전화번호변경,DIGITAL_P회원정보문의
너의 성별은,DIGITAL_P채팅
내물건 어딨어,DIGITAL_P기타faq문의
유통기한이 정확하게 어떻게,MART_P유통기한문의
날짜를 확인해주세요,DIGITAL_P기타faq문의
유통기한문의,MART_P유통기한문의
자동화 응대인가요,DIGITAL_P챗봇여부문의
더많이 보여주,DIGITAL_P추가추천
완료 후 환불,MART_P환불문의
고객센터 번호는 알수,DIGITAL_P고객센터문의
상담 가능한게 뭐가 있어요,DIGITAL_P상담품목
사람인가요 인공지능인가요,DIGITAL_P챗봇여부문의
신카드 요망,DIGITAL_P결제문의
여쭤볼게요,DIGITAL_P상담요청
증정품 챙겨주세요,MART_P사은품문의
품절 인가요,DIGITAL_P재고문의_P상담원연결
수리받으려면,DIGITAL_Pa/s문의
주문이안됨,DIGITAL_P기타faq문의
맴버쉽카드,DIGITAL_P기타faq문의
페이등록된 카드 삭제,DIGITAL_P결제문의
문의즘드려요,DIGITAL_P상담요청
평균배송일이란 무엇인가요,DIGITAL_P배송문의
뭐가 비싼가요,DIGITAL_P가격문의
사진 고객센터로 보낼,DIGITAL_P사진올리기기능안내
지금도되요,DIGITAL_P상담시간
입금하러갔는데,DIGITAL_P결제문의
이용가이드 알려,DIGITAL_P도움말보기
그럼나간다,DIGITAL_P대화종료
한번 더 문의드리겟습니다,DIGITAL_P대화종료
구매자명 바꿔,DIGITAL_P기타faq문의
쿠폰 찾는거 넘 어려워요,DIGITAL_P쿠폰적용문의
법인카드로 구입은,DIGITAL_P결제문의
설치 무료로 해주나요,DIGITAL_P배송문의
구매하려하는데,MART_P주문
쿠폰은 한번만 쓸수,DIGITAL_P쿠폰적용문의
블프 쿠폰,DIGITAL_P쿠폰요청 
사진첨부는 어떻게 하나요,DIGITAL_P사진올리기기능안내
상품 가격 왜 다른,DIGITAL_P가격문의
물건 취소 했는데,DIGITAL_P주문취소
sk 사용자 등록 방법,DIGITAL_P기타faq문의
회원페이지,DIGITAL_P기타faq문의
결제 정보를 등록,DIGITAL_P기타faq문의
구매했는데 취소가능,DIGITAL_P주문취소
쿠폰사용방법,DIGITAL_P쿠폰적용문의
물건이 이상해요,DIGITAL_P반품문의
가격대를 높이는게 좋을까요,DIGITAL_P가격문의
왜 쿠폰할인 안돼,DIGITAL_P쿠폰적용문의
쿠폰은 어디서 다운,DIGITAL_P쿠폰요청
접속하면 혜택은,DIGITAL_P행사문의
설치비 알 수 있나요,DIGITAL_P설치비문의
차이점 뭔가요,DIGITAL_P차이점
취소를 했는데 입금은 언제,DIGITAL_P환불문의
내가 누구니,DIGITAL_P채팅
무통장 입금란이 없네요,DIGITAL_P결제문의
vip전용,DIGITAL_P기타faq문의
고르기 힘드네요,DIGITAL_P상담원연결
전화 좀 해 달라고,DIGITAL_P전화요청
포인트 쓸려몀 어캐,DIGITAL_P결제문의
탈퇴 어떻게,DIGITAL_P회원정보문의
대화친구찿기,DIGITAL_P채팅
밤에문의상담,DIGITAL_P상담시간
기능 설명도,DIGITAL_P상담요청
특가 제품,MART_P할인문의
카드정보수정,DIGITAL_P결제문의
설명해 주세요,"FAQ_P도움말요청,DIGITAL_P설명요청"
할인 쿠폰 혹시 있나,DIGITAL_P쿠폰요청
판매제품엔 없는거죠,DIGITAL_P상담품목
이름은 어떻게 바꿀수,DIGITAL_P회원정보문의
출고는 언제 되나요,DIGITAL_P배송문의
환불부탁드립니다,DIGITAL_P환불문의
상품이 더 괜찬은건가요,DIGITAL_P상품비교
배송선택은 어디서하나요,DIGITAL_P결제문의
이해할 수 있는 말이 뭐,DIGITAL_P채팅
어디서 받을수 있어요,DIGITAL_P쿠폰요청
주문한 내역 확인,DIGITAL_P주문이력확인
결재하고싶어,MART_P구매
상품 포장 어떻게,DIGITAL_P기타faq문의
널 만든게 누구야,DIGITAL_P채팅
이벤트 문의합니다,DIGITAL_P행사문의
여기는 없네요,DIGITAL_P상담품목
기프트콘전화번호,DIGITAL_P기타faq문의
저 쿠폰만 하면 되나,DIGITAL_P쿠폰적용문의
물건을 못받았어요,DIGITAL_P배송문의
파손되지 않게 보내주세요,MART_P포장문의
일대일 상담 원해요,DIGITAL_P상담원연결
소개 좀 해주세요,DIGITAL_P추천
사용가능 쿠폰개수,DIGITAL_P쿠폰적용문의
선물포장 부탁,MART_P포장문의
고객센터상담원합,DIGITAL_P전화요청
결제중 신용카드로 왜 안,DIGITAL_P결제문의
저렴하게 살 수 있을까요,DIGITAL_P바로할인가_PRICExs
유통기한 좀 알려,MART_P유통기한문의
할인쿠폰 받으려고,DIGITAL_P쿠폰요청
전에 산 것,MART_P지난구매상품보기
성능 어떤데요,DIGITAL_P성능문의
언제보내주나요,DIGITAL_P배송문의
구매 영수증은 어디서,DIGITAL_P기타faq문의
배송에 대해 문의드려요,DIGITAL_P배송문의
t멤버스 카드등록 어디서,DIGITAL_P기타faq문의
렌탈 문의,DIGITAL_P렌탈문의
이렇게 말이 많어,DIGITAL_P채팅
주문한거 안오네요,DIGITAL_P배송문의
디지털만 취급하냐,DIGITAL_P상담품목
나고객센터,DIGITAL_P고객센터문의
후에 구매해야겠어요,DIGITAL_P구매예정
메뉴 어떻게 들어가나요,DIGITAL_P기타faq문의
차이점 많이 나요,DIGITAL_P차이점
가입관련 문의,DIGITAL_P회원정보문의
환불응 언제 될까,DIGITAL_P환불문의
포인트 사용 안되는이유,DIGITAL_P결제문의
이거 구매안되나요,DIGITAL_P상품문의
아이디가 이상,DIGITAL_P회원정보문의
시럽페이는 없어졌나요,DIGITAL_P결제문의
사진 잇으신가요,DIGITAL_P사진요청
